news_id,news_title,review_title,rating,num_satisfactory
story_reviews_00591,"Heart Association's Stroke Guidelines Support Clot-Removing Device If clot-busting drugs don't work, device can be used to pull the blockage out through the artery","Report on stroke clot-removal guidelines emphasizes need for careful patient selection, care coordination",4,7
story_reviews_00592,"A virtual ""walk"" through the colon could detect cancer earlier","Report on “immersive” colonoscopy features lots of flash, but few evidence-supported facts",2,3
story_reviews_00593,In Defense of Fiber: How Changing Your Diet Changes Your Gut Bacteria ,"Fiber and your gut bacteria: coverage of small, preliminary study raises many questions, offers few answers",3,5
story_reviews_00594,Cancer-fighting spices offer flavorful way to eat healthy,Nonsense masquerading as news in Fox coverage of “cancer-fighting spices”,2,2
story_reviews_00595,A blood test for pancreatic cancer may re-stack the odds in patients' favor,Waiting too long to challenge claims of “perfect accuracy” in a pancreatic cancer test,3,5
story_reviews_00596,MD Anderson researchers find potential way to detect pancreatic cancer early,"Harms, limitations missing from news release-based coverage of pancreatic cancer test",2,4
story_reviews_00597,Blood Test Might Detect Deadly Pancreatic Cancer in Early Stages,Enthusiasm for “100% accurate” pancreatic cancer test does not reflect limited evidence quality,2,4
story_reviews_00598,A Ray of Hope for Patients With Malignant Brain Tumors ,Why is U.S. News allowing a Cleveland Clinic neurosurgeon to promote a device in its health news pages?,2,3
story_reviews_00599,Here’s how a five-day diet that mimics fasting may ‘reboot’ the body and reduce cancer risk,WaPo hypes diet that “reboots” the body and “reduces cancer risk”; offers no supporting evidence,0,0
story_reviews_00600,Building a Better Valve ,Compelling tale of heart innovation would have benefited from a few more details,4,7
story_reviews_00601,Surgery-free option for appendicitis could become the norm,1st half of story over promotes surgery-free appendicitis option,4,7
story_reviews_00602,An old-line diabetes drug may have new uses against diseases of aging,Story on speculative metformin health benefits needed a nod to potential harms,4,7
story_reviews_00603,"Exercise, diet or both may protect against excess pregnancy weight",Diet and exercise during pregnancy: benefits-focused discussion needed a bit more balance on harms,3,4
story_reviews_00604,The Evidence Points to a Better Way to Fight Insomnia ,"A first-person account of insomnia therapy focusing on “data, not pills”",4,7
story_reviews_00605,No heart safety issues seen with Merck Januvia diabetes drug: study ,"A diabetes drug study, and resulting news coverage, reflect problems with American health care",3,6
story_reviews_00606,Can brain games change behaviors long term?,Inquirer emphasizes alternatives to brain games like Lumosity,4,7
story_reviews_00607,Lost Posture: Why Indigenous Cultures Don't Have Back Pain,In search of better back pain treatment: NPR guides us to the right destination (with a few detours along the way),4,7
story_reviews_00608,"Antidepressants in pregnancy pose little risk to babies, study finds ",Antidepressants in pregnancy: absolute rates of harm would have improved risk message,3,5
story_reviews_00609,Average U.S. Diet May Kill Prostate Cancer Survivors ,"Incomplete, fear-mongering message from NBC’s “diet may kill prostate cancer survivors”",3,3
story_reviews_00610,New Study Questions Use of Whole-Brain Radiation to Treat Cancer,WSJ shines light on harms of whole-brain radiation for cancer that spreads to the brain,5,7
story_reviews_00611,Merck Drug Helps Colon Cancer Patients With DNA Repair Defect,Keytruda and colon cancer: coverage of benefits not balanced with harms and cost info,3,6
story_reviews_00612,Scientists are using herpes to treat skin cancer — and it’s working,Survival statistic unbalances coverage of virus-based melanoma therapy,3,5
story_reviews_00613,Delayed Umbilical Cord Clamping May Benefit Children Years Later,Waiting to clamp the umbilical cord — NPR carefully balances discussion of benefits and harms,4,6
story_reviews_00614,Waiting a few minutes to cut umbilical cord helps baby,Coverage of delayed umbilical cord clamping omits possible harms to baby and an important study limitation,4,6
story_reviews_00615,Too Many Women Who Need Bone Screening Aren't Getting It ,Not enough women getting bone scans for osteoporosis? Incomplete story fails to dig deeper than the news release,2,2
story_reviews_00616,Studies Confirm Brain Plaque Can Help Predict Alzheimer’s,Predicting Alzheimer’s: What two new studies add and how the Times covered them,3,6
story_reviews_00617,New tests offer hope for millions of patients with irritable bowel syndrome,Weak CBS story on IBS test has same problems as related med center news release,1,2
story_reviews_00618,"New test could sharply reduce risky, costly lung cancer biopsies","Post coverage of new lung cancer test misses on caveats, costs, and harms",3,4
story_reviews_00619,Vitamin B3 could help reduce skin cancer risk,Rosy CBS report on vitamin study lacks meaningful description of skin cancer impact,3,6
story_reviews_00620,Study: Vitamin B3 may help prevent certain skin cancers,"Balanced, complete evaluation of study on vitamin supplements for skin cancer prevention",5,9
story_reviews_00621,"Mediterranean Diet Boosts Brain Power, Clinical Study Finds",Mediterranean diet and cognitive function: Solid WSJ report would’ve benefited from cost info,4,7
story_reviews_00622," For Headaches, A Lifestyle Change May Be Better Than A Doctor Visit ",Bold claims for migraine treatment are based on opinions and anecdote in this story,2,4
story_reviews_00623,Premature Babies May Benefit From Intensive-Care Treatment,"Balanced, insightful report on tradeoffs of treating premature babies at edge of survival",5,8
story_reviews_00624,More Consensus on Coffee’s Benefits Than You Might Think,Unbalanced Times column reflects coffee confirmation bias,3,5
story_reviews_00625,On Medicare and Assessing the Value of Lung Cancer Screening,The Times offers informative breakdown on the value of lung cancer screening,5,9
story_reviews_00626,Penn study questions Lariat device to prevent stroke in heart patients,Philadelphia Inquirer highlights FDA “loophole” allowing use of heart device without testing,5,9
story_reviews_00627,Can massage therapy treat infertility?,"Fox story points to key limitations of study on massage therapy for infertility, but misses high study dropout rate",4,7
story_reviews_00628,Fructose May Increase Cravings for High-Calorie Foods,Over-emphasis on fructose obscures larger science-based message: too much of any sugar is bad for you,2,2
story_reviews_00629,The U.K.’s New At-Home HIV Test Is Better Than Anything We Have In The U.S. ,Coverage of “better” HIV self test doesn’t support the claim,3,5
story_reviews_00630,New helmet technology helping patients tackle baldness,Fox story fails to dent dubious hair-growth helmet claims,4,7
story_reviews_00631, Injection Offers Option to Slim Down Double Chin Without Surgery,The Times shines in coverage of new injection for double chins,5,10
story_reviews_00632,The new Botox? FDA approves an injection to fight double chins ,Post coverage of chin fat drug lacks key specifics and an independent perspective,3,6
story_reviews_00633,New drugs show promise for treating high cholesterol ,More incomplete coverage on the benefits of new cholesterol drugs,3,6
story_reviews_00634,"At gathering, living proof that CPR can save cardiac-arrest victims","Feel-good story about CPR is long on emotion, short on sobering reality of low success rates",2,3
story_reviews_00635,Color Genomics Sells $249 Breast Cancer Gene Test to Masses,Potential harms missing in coverage of Color Genomics cancer test,4,7
story_reviews_00636,"Aspirin May Help Ward Off Gastro Cancers, Study Finds",Aspirin for cancer prevention: A few small details would make a big difference in this story,3,5
story_reviews_00637, Bristol-Myers immunotherapy combo promising in melanoma: study,"Story on new melanoma drug combo neglects to mention $250,000 price tag",2,3
story_reviews_00638,The real importance of getting a pap smear and pelvic exam,"Labeled as “news”, one MD’s opinion on pap smear/pelvic exam guidelines",2,2
story_reviews_00639,Toddler brain images reveal which may have autism and struggle with language,Autism brain imaging story didn’t deliver clear picture,2,3
story_reviews_00640,Skin Cancer Removal With Miniaturized Radiation,"New skin cancer radiation treatment – 5 star story, but….",5,9
story_reviews_00641,Pregnant Women: Get More Omega-3s,More likely to frighten than inform,3,5
story_reviews_00642,Managing the stress of cancer,Managing the stress of cancer,2,3
story_reviews_00643,Learning to Say No to Dialysis,Learning to Say No to Dialysis,4,8
story_reviews_00644,The MIND diet: 10 foods that fight Alzheimer’s (and 5 to avoid),The MIND diet: 10 foods that fight Alzheimer’s (and 5 to avoid),2,3
story_reviews_00645,Why Doctors Are Trying A Skin Cancer Drug To Treat A Brain Tumor,Why Doctors Are Trying A Skin Cancer Drug To Treat A Brain Tumor,3,6
story_reviews_00646,Experts Back Angelina Jolie Pitt in Choices for Cancer Prevention,Experts Back Angelina Jolie Pitt in Choices for Cancer Prevention,4,7
story_reviews_00647,Vitamin D supplements may slow prostate cancer,Vitamin D supplements may slow prostate cancer,3,5
story_reviews_00648,"Artificial sweetener may help treat aggressive cancers, study finds","Artificial sweetener may help treat aggressive cancers, study finds",2,3
story_reviews_00649,Men Are New Target for Osteoporosis Treatment,Men Are New Target for Osteoporosis Treatment,3,6
story_reviews_00650,"E-cigarettes: Helping smokers quit, or fueling a new addiction?","E-cigarettes: Helping smokers quit, or fueling a new addiction?",4,7
story_reviews_00651,Non-prescription allergy relief: what you need to know,Non-prescription allergy relief: what you need to know,4,7
story_reviews_00652,A Simple 3-Part Test May Predict Alzheimer’s,A Simple 3-Part Test May Predict Alzheimer’s,3,5
story_reviews_00654,"Manual Clot Removal After Heart Attack May Not Help, Could Harm","Manual Clot Removal After Heart Attack May Not Help, Could Harm",5,9
story_reviews_00655,Can Personal Air Purifiers Keep Cold and Flu Bugs Away?,Can Personal Air Purifiers Keep Cold and Flu Bugs Away?,4,8
story_reviews_00657,Tests of Cholesterol Drugs Offer Hope of Reducing Heart Attacks and Strokes,Tests of Cholesterol Drugs Offer Hope of Reducing Heart Attacks and Strokes,5,10
story_reviews_00658,Stress Test or 3-D Scan? And the Best Heart Exam Is …,Stress Test or 3-D Scan? And the Best Heart Exam Is …,4,7
story_reviews_00659,A Simple Flashcard Test to Detect Concussions,A Simple Flashcard Test to Detect Concussions,3,6
story_reviews_00660,College kids make robotic arms for children without real ones,College kids make robotic arms for children without real ones,2,3
story_reviews_00661,"Vegetarians who ate fish had lowest colorectal cancer risk, study says","Vegetarians who ate fish had lowest colorectal cancer risk, study says",2,2
story_reviews_00662,Electric ‘noise’ treats Parkinson’s symptoms,Electric ‘noise’ treats Parkinson’s symptoms,3,5
story_reviews_00663,The Gentle Cesarean: More Like A Birth Than An Operation,The Gentle Cesarean: More Like A Birth Than An Operation,4,7
story_reviews_00664,Walk A Little Faster To Get The Most Out of Your Exercise Time,Walk A Little Faster To Get The Most Out of Your Exercise Time,4,8
story_reviews_00665,Intent on surviving another decade? Ace this test,Intent on surviving another decade? Ace this test,3,6
story_reviews_00666,How a New Treadmill Test Predicts ‘Survival of the Fittest’,How a New Treadmill Test Predicts ‘Survival of the Fittest’,2,3
story_reviews_00667,Young girl’s story may lead Idaho to approve marijuana oil,Young girl’s story may lead Idaho to approve marijuana oil,2,4
story_reviews_00668,Sex in Old Age May Lead to a Sharper Mind,Sex in Old Age May Lead to a Sharper Mind,2,2
story_reviews_00669,Should Pregnant Women Eat More Tuna?,Should Pregnant Women Eat More Tuna?,4,6
story_reviews_00670,Nerve Treatment Via Nose Shows Promise Against Migraines,Nerve Treatment Via Nose Shows Promise Against Migraines,2,4
story_reviews_00671,App ‘trains’ your brain to see better,App ‘trains’ your brain to see better,4,7
story_reviews_00672,"Weight-Loss Surgery May Lower Some Pregnancy Complications, Raise Others","Weight-Loss Surgery May Lower Some Pregnancy Complications, Raise Others",3,6
story_reviews_00673,Phone support can help ease postpartum depression,Phone support can help ease postpartum depression,4,7
story_reviews_00674,Lay off the mega-doses of Vitamin D,Lay off the mega-doses of Vitamin D,4,7
story_reviews_00675,"Medical mystery: Men who take frequent saunas live longer, study shows","Medical mystery: Men who take frequent saunas live longer, study shows",3,6
story_reviews_00676,Skin patch may protect against life-threatening peanut allergy,Skin patch may protect against life-threatening peanut allergy,3,6
story_reviews_00677,Gilead’s Pill Can Stop HIV. So Why Does Almost Nobody Take It?,Gilead’s Pill Can Stop HIV. So Why Does Almost Nobody Take It?,3,5
story_reviews_00678,‘Mindfulness’ May Help Ease Sleep Problems for Seniors,‘Mindfulness’ May Help Ease Sleep Problems for Seniors,5,9
story_reviews_00679,Gradual smoking cessation may be possible with nicotine addiction pill,Gradual smoking cessation may be possible with nicotine addiction pill,4,7
story_reviews_00680,Medicine Given Even Before Smokers Are Ready to Quit Is Found to Help Them,Medicine Given Even Before Smokers Are Ready to Quit Is Found to Help Them,4,7
story_reviews_00682,"In Image-Guided Operating Suites, Surgeons See Real-Time MRI, CT Scans","In Image-Guided Operating Suites, Surgeons See Real-Time MRI, CT Scans",2,4
story_reviews_00683,Alcohol good for your heart? Evidence is evaporating,Alcohol good for your heart? Evidence is evaporating,4,6
story_reviews_00684,"Chemoprevention works against breast cancer, but these drugs are not popular","Chemoprevention works against breast cancer, but these drugs are not popular",5,10
story_reviews_00685,It’s Hard To Know Where Gluten Sensitivity Stops And The Placebo Effect Begins,It’s Hard To Know Where Gluten Sensitivity Stops And The Placebo Effect Begins,4,6
story_reviews_00686,"For most strokes, clot-retrieval device boosts effectiveness of drug treatment","For most strokes, clot-retrieval device boosts effectiveness of drug treatment",4,8
story_reviews_00687,"Before you conclude that you’re gluten-sensitive, consider FODMAPs foods","Before you conclude that you’re gluten-sensitive, consider FODMAPs foods",2,3
story_reviews_00688,Can elderberry help treat colds and flu?,Can elderberry help treat colds and flu?,3,5
story_reviews_00689,"Achillion, Gilead drug cocktail cures hepatitis C in six weeks","Achillion, Gilead drug cocktail cures hepatitis C in six weeks",2,2
story_reviews_00690,"Your IUD and Implant Last Much Longer Than They Claim, Study Says","Your IUD and Implant Last Much Longer Than They Claim, Study Says",2,4
story_reviews_00691,New treatment instantly relieves knee pain,New treatment instantly relieves knee pain,2,3
story_reviews_00692,10 million wisdom teeth are removed each year. That might be way too many.,10 million wisdom teeth are removed each year. That might be way too many.,4,8
story_reviews_00693,How This Woman Used Yoga to Avoid Back Surgery,How This Woman Used Yoga to Avoid Back Surgery,3,5
story_reviews_00694,Mail-Order Viruses Are The New Antibiotics,Mail-Order Viruses Are The New Antibiotics,3,6
story_reviews_00695,Can Attention Deficit Drugs ‘Normalize’ a Child’s Brain?,Can Attention Deficit Drugs ‘Normalize’ a Child’s Brain?,3,6
story_reviews_00696,Five Nobel laureates backing antiaging dietary supplement,Five Nobel laureates backing antiaging dietary supplement,3,6
story_reviews_00697,Ending the multivitamin debate: Why taking one may actually save your life,Ending the multivitamin debate: Why taking one may actually save your life,1,1
story_reviews_00698,"Placebo effect influenced by perceived cost, study finds","Placebo effect influenced by perceived cost, study finds",4,7
story_reviews_00699,Trial finds GSK Ebola shot is safe and provokes immune response,Trial finds GSK Ebola shot is safe and provokes immune response,4,8
story_reviews_00700,Curcumin may help lower inflammation in metabolic syndrome,Curcumin may help lower inflammation in metabolic syndrome,3,6
story_reviews_00701,Insulin spray may be helpful for people with early dementia,Insulin spray may be helpful for people with early dementia,2,3
story_reviews_00702,Nasal spray shows promise as treatment for Alzheimer’s disease,Nasal spray shows promise as treatment for Alzheimer’s disease,2,3
story_reviews_00703,Breathing for Your Better Health,Breathing for Your Better Health,2,4
story_reviews_00704,Double Chin? There May Be a Drug for That,Double Chin? There May Be a Drug for That,2,2
story_reviews_00705,DNA Blood Test Gives Women A New Option For Prenatal Screening,DNA Blood Test Gives Women A New Option For Prenatal Screening,4,7
story_reviews_00706,Day Tripping: Benefits Seen in Psychedelics,Day Tripping: Benefits Seen in Psychedelics,4,6
story_reviews_00707,Is proton therapy the ‘magic bullet’ for cancer?,Is proton therapy the ‘magic bullet’ for cancer?,1,1
story_reviews_00708,Study Hints That ‘Video Feedback’ Therapy May Help Curb Autism,Study Hints That ‘Video Feedback’ Therapy May Help Curb Autism,2,2
story_reviews_00709,Researchers in Italy Found Bergamot Lowered Blood Cholesterol,Researchers in Italy Found Bergamot Lowered Blood Cholesterol,5,9
story_reviews_00710,"Drinking beetroot juice reduces high blood pressure, trial shows","Drinking beetroot juice reduces high blood pressure, trial shows",3,5
story_reviews_00712,"When Bariatric Surgery’s Benefits Wane, This Procedure Can Help","When Bariatric Surgery’s Benefits Wane, This Procedure Can Help",3,5
story_reviews_00713,FDA approves a device for weight loss,FDA approves a device for weight loss,3,6
story_reviews_00714,Blueberries May Lower Blood Pressure,Blueberries May Lower Blood Pressure,2,3
story_reviews_00715,A better way to help people quit smoking?,A better way to help people quit smoking?,3,5
story_reviews_00716,"Vitamin D May Boost Colon Cancer Survival, Study Finds","Vitamin D May Boost Colon Cancer Survival, Study Finds",5,6
story_reviews_00717,New drug Opdivo successfully ends lung cancer trial,New drug Opdivo successfully ends lung cancer trial,2,4
story_reviews_00718,Head Start Program Might Help Fight Childhood Obesity: Study,Head Start Program Might Help Fight Childhood Obesity: Study,3,5
story_reviews_00719,"Add an avocado, lower your cholesterol","Add an avocado, lower your cholesterol",3,6
story_reviews_00720,"Eating Avocados Daily May Be Good for the Heart, Study Shows","Eating Avocados Daily May Be Good for the Heart, Study Shows",3,6
story_reviews_00721,"Avocados may help lower ‘bad’ cholesterol, study finds","Avocados may help lower ‘bad’ cholesterol, study finds",3,6
story_reviews_00722,Bite Back At Bad Cholesterol: Eat An Avocado A Day,Bite Back At Bad Cholesterol: Eat An Avocado A Day,2,4
story_reviews_00723,Best time of the month for women to quit smoking,Best time of the month for women to quit smoking,2,2
story_reviews_00724,How Exercise Keeps Us Young,How Exercise Keeps Us Young,3,4
story_reviews_00725,New drug tricks metabolism into burning fat as if you’ve just finished a meal,New drug tricks metabolism into burning fat as if you’ve just finished a meal,2,4
story_reviews_00726,Cempra’s lead oral antibiotic meets main goal in late-stage trial,Cempra’s lead oral antibiotic meets main goal in late-stage trial,2,4
story_reviews_00728,New drugs improve options for melanoma patients,New drugs improve options for melanoma patients,5,10
story_reviews_00729,"New Drug May Help Some Asthmatics, Study Finds","New Drug May Help Some Asthmatics, Study Finds",4,7
story_reviews_00730,"Regeneron, Sanofi asthma drug seen as potential game changer","Regeneron, Sanofi asthma drug seen as potential game changer",3,5
story_reviews_00731,Seeking Clues to Heart Disease in DNA of an Unlucky Family,Seeking Clues to Heart Disease in DNA of an Unlucky Family,3,4
story_reviews_00732,Wireless Pacemaker Shows Promise in Early Study,Wireless Pacemaker Shows Promise in Early Study,4,7
story_reviews_00733,Gene test may help guide prostate cancer treatment,Gene test may help guide prostate cancer treatment,5,10
story_reviews_00734,"Implanted Device May Predict Epilepsy Seizures, Study Suggests","Implanted Device May Predict Epilepsy Seizures, Study Suggests",5,8
story_reviews_00735,Newly Discovered Hormone Could Yield New Treatment For Diabetes,Newly Discovered Hormone Could Yield New Treatment For Diabetes,3,4
story_reviews_00736,Are Pricey Computer-Aided Mammograms Worth It?,Are Pricey Computer-Aided Mammograms Worth It?,4,8
story_reviews_00737,Stomach CT scans may help find osteoporosis – study,Stomach CT scans may help find osteoporosis – study,5,9
story_reviews_00738,Freezing Treatment May Help Destroy Lung Tumors: Study,Freezing Treatment May Help Destroy Lung Tumors: Study,3,5
story_reviews_00739,Walnuts for Diabetes,Walnuts for Diabetes,1,1
story_reviews_00740,Is a Better Sleeping Pill on the Way?,Is a Better Sleeping Pill on the Way?,3,6
story_reviews_00741,Experimental sleep drug may cause fewer side effects: Merck study,Experimental sleep drug may cause fewer side effects: Merck study,3,5
story_reviews_00742,Can Enzymes Make the Meal?,Can Enzymes Make the Meal?,2,4
story_reviews_00743,Simple Breath Test Might Diagnose Heart Failure,Simple Breath Test Might Diagnose Heart Failure,3,5
story_reviews_00744,New method for hip replacement wins favor with some surgeons,New method for hip replacement wins favor with some surgeons,3,5
story_reviews_00745,"Women who ate more soy survive lung cancer better, study finds","Women who ate more soy survive lung cancer better, study finds",3,3
story_reviews_00746,"Therapy often as good as surgery for knees, study finds","Therapy often as good as surgery for knees, study finds",4,7
story_reviews_00747,Small trial shows “brain pacemaker” may ease severe anorexia,Small trial shows “brain pacemaker” may ease severe anorexia,3,6
story_reviews_00748,Drugs May Help Relieve Restless Legs Syndrome,Drugs May Help Relieve Restless Legs Syndrome,3,6
story_reviews_00749,Folic acid in pregnancy tied to lower autism risk,Folic acid in pregnancy tied to lower autism risk,4,6
story_reviews_00750,Folic acid linked to reduced risk of autism spectrum disorders,Folic acid linked to reduced risk of autism spectrum disorders,4,5
story_reviews_00751,Folic acid in pregnancy may help lower autism risk,Folic acid in pregnancy may help lower autism risk,3,3
story_reviews_00752,A Pill So People With Celiac Disease Can Eat Freely?,A Pill So People With Celiac Disease Can Eat Freely?,3,4
story_reviews_00753,Long-awaited stroke studies show hopeful new treatment no better than older one,Long-awaited stroke studies show hopeful new treatment no better than older one,5,9
story_reviews_00754,Omega-6 Fats Linked to Increased Risk of Heart Disease,Omega-6 Fats Linked to Increased Risk of Heart Disease,3,5
story_reviews_00755,Re-Analysis Refutes Diet Guidelines Favoring Vegetable Fats,Re-Analysis Refutes Diet Guidelines Favoring Vegetable Fats,3,4
story_reviews_00756,Yoga and the Mind: Can Yoga Reduce Symptoms of Major Psychiatric Disorders?,Yoga and the Mind: Can Yoga Reduce Symptoms of Major Psychiatric Disorders?,2,3
story_reviews_00757,"For Early Cancer, Lumpectomy Beats Mastectomy for Survival: Study","For Early Cancer, Lumpectomy Beats Mastectomy for Survival: Study",3,4
story_reviews_00758,Vanda sleep drug effective in second late-stage trial,Vanda sleep drug effective in second late-stage trial,2,2
story_reviews_00759,Drug Is Shown to Help Pancreatic Cancer Cases,Drug Is Shown to Help Pancreatic Cancer Cases,5,9
story_reviews_00760,FDA Approves 1st Skin Patch to Combat Migraines,FDA Approves 1st Skin Patch to Combat Migraines,4,7
story_reviews_00761,The other incontinence,The other incontinence,4,8
story_reviews_00762,Women With A Berry-Snacking Habit May Have Healthier Hearts,Women With A Berry-Snacking Habit May Have Healthier Hearts,4,6
story_reviews_00763,Berries Linked to Lower Heart Disease Among Women,Berries Linked to Lower Heart Disease Among Women,3,4
story_reviews_00764,"Berries May Cut Heart Attack Risk in Women, Study Says","Berries May Cut Heart Attack Risk in Women, Study Says",2,3
story_reviews_00765,"IUD Might Ease Heavy Menstrual Bleeding, Study Suggests","IUD Might Ease Heavy Menstrual Bleeding, Study Suggests",3,5
story_reviews_00766,Experimental drug may help people with bipolar disorder,Experimental drug may help people with bipolar disorder,3,5
story_reviews_00767,New Eye Test May Help Predict Risk of Glaucoma,New Eye Test May Help Predict Risk of Glaucoma,3,4
story_reviews_00768,Drug Fulfills Promise Of Research Into Cystic Fibrosis Gene,Drug Fulfills Promise Of Research Into Cystic Fibrosis Gene,3,5
story_reviews_00769,"Energy Drinks Promise Edge, but Experts Say Proof Is Scant","Energy Drinks Promise Edge, but Experts Say Proof Is Scant",5,8
story_reviews_00770,New test could help diagnose Alzheimer’s disease in live patients,New test could help diagnose Alzheimer’s disease in live patients,5,10
story_reviews_00771,Treating Kidneys With Radio Waves May Ease Tough-to-Control Hypertension,Treating Kidneys With Radio Waves May Ease Tough-to-Control Hypertension,3,5
story_reviews_00772,Beet Juice Lowers Blood Pressure,Beet Juice Lowers Blood Pressure,3,4
story_reviews_00773,New method allows better prostate cancer testing,New method allows better prostate cancer testing,1,1
story_reviews_00774,"In Girl’s Last Hope, Altered Immune Cells Beat Leukemia","In Girl’s Last Hope, Altered Immune Cells Beat Leukemia",4,8
story_reviews_00775,University of Pennsylvania gene therapy shows promise in eradicating some blood cancers,University of Pennsylvania gene therapy shows promise in eradicating some blood cancers,3,6
story_reviews_00776,Drug Shows Promise for Lupus Skin Conditions,Drug Shows Promise for Lupus Skin Conditions,3,6
story_reviews_00777,"Experimental Antidepressant Appears Quick-Acting, Safe","Experimental Antidepressant Appears Quick-Acting, Safe",3,6
story_reviews_00778,Bigger Role Seen for Breast Cancer Drug,Bigger Role Seen for Breast Cancer Drug,5,10
story_reviews_00779,Longer tamoxifen use cuts breast cancer deaths,Longer tamoxifen use cuts breast cancer deaths,5,9
story_reviews_00780,Long-term treatment cuts breast cancer deaths,Long-term treatment cuts breast cancer deaths,3,6
story_reviews_00781,Is a Breath Test for Colon Cancer Possible?,Is a Breath Test for Colon Cancer Possible?,5,9
story_reviews_00782,Breath Test May Detect Colon Cancer,Breath Test May Detect Colon Cancer,3,4
story_reviews_00783,Magnets zap blues for some with depression,Magnets zap blues for some with depression,3,5
story_reviews_00784,Experimental Insomnia Drug Shows Promise,Experimental Insomnia Drug Shows Promise,4,8
story_reviews_00785,Certain Arthritis Patients Fare Worse After Joint Replacement: Study,Certain Arthritis Patients Fare Worse After Joint Replacement: Study,1,1
story_reviews_00786,Probiotics’ Benefits May Be More Than a Gut Feeling,Probiotics’ Benefits May Be More Than a Gut Feeling,4,7
story_reviews_00787,Nanoparticles Show Potential for Treating MS,Nanoparticles Show Potential for Treating MS,3,5
story_reviews_00788,"New approach could treat MS, other autoimmune diseases","New approach could treat MS, other autoimmune diseases",3,5
story_reviews_00789,"Meditation Might Cut Risk of Heart Attack, Stroke in Blacks","Meditation Might Cut Risk of Heart Attack, Stroke in Blacks",4,8
story_reviews_00790,Strongest Study Yet Shows Meditation Can Lower Risk of Heart Attack and Stroke,Strongest Study Yet Shows Meditation Can Lower Risk of Heart Attack and Stroke,2,4
story_reviews_00791,Drug Slows Knee Osteoarthritis Progression,Drug Slows Knee Osteoarthritis Progression,3,6
story_reviews_00792,Centuries-Old Art of Cupping May Bring Some Pain Relief,Centuries-Old Art of Cupping May Bring Some Pain Relief,3,6
story_reviews_00793,Infusing Good Cholesterol May Help Unclog Arteries,Infusing Good Cholesterol May Help Unclog Arteries,2,4
story_reviews_00794,Amgen experimental drug lowers cholesterol in mid-stage trial,Amgen experimental drug lowers cholesterol in mid-stage trial,3,4
story_reviews_00795,New Drug May Help Those Who Can’t Take Statins,New Drug May Help Those Who Can’t Take Statins,3,6
story_reviews_00797,Researchers raise concerns over chelation heart study,Researchers raise concerns over chelation heart study,5,9
story_reviews_00798,Early Autism Treatment Benefits Kids’ Brains,Early Autism Treatment Benefits Kids’ Brains,2,4
story_reviews_00799,The Berry Essence of Fat Burning?,The Berry Essence of Fat Burning?,5,9
story_reviews_00800,"You are getting cooler: Hypnosis works for hot flashes, study finds","You are getting cooler: Hypnosis works for hot flashes, study finds",3,6
story_reviews_00801,Hypnosis Halts Hot Flashes for Some Women,Hypnosis Halts Hot Flashes for Some Women,2,3
story_reviews_00802,Israeli medical device offers new Alzheimer’s treatment,Israeli medical device offers new Alzheimer’s treatment,1,2
story_reviews_00803,Study: Multivitamins may lower cancer risk in men,Study: Multivitamins may lower cancer risk in men,5,8
story_reviews_00804,Daily multivitamin shown to help ward off cancer in men,Daily multivitamin shown to help ward off cancer in men,4,5
story_reviews_00805,"Epilepsy Drug Shows Promise as Weight-Loss Aid, Study Says","Epilepsy Drug Shows Promise as Weight-Loss Aid, Study Says",3,6
story_reviews_00806,Options in Treating Incontinence,Options in Treating Incontinence,2,3
story_reviews_00807,Measuring Brain Plaques May Yield Clues to Alzheimer’s Risk,Measuring Brain Plaques May Yield Clues to Alzheimer’s Risk,0,0
story_reviews_00808,Cervical cancer vaccine in early stages,Cervical cancer vaccine in early stages,4,7
story_reviews_00809,Cervical cancer vaccine shows promise,Cervical cancer vaccine shows promise,3,5
story_reviews_00810,Covidien tools shown effective against PAD,Covidien tools shown effective against PAD,1,2
story_reviews_00811,"Tomato Helps Cut the Risk of a Stroke, Study Shows","Tomato Helps Cut the Risk of a Stroke, Study Shows",4,5
story_reviews_00812,Tomatoes may help reduce stroke risk,Tomatoes may help reduce stroke risk,4,5
story_reviews_00813,Tomatoes May Lower Your Risk for Stroke,Tomatoes May Lower Your Risk for Stroke,4,5
story_reviews_00814,A new course for concussions,A new course for concussions,4,8
story_reviews_00816,Alzheimer’s Drug Slows Memory Decline,Alzheimer’s Drug Slows Memory Decline,4,7
story_reviews_00817,Drug Shows Promise in Treating a Type of Muscular Dystrophy in Boys,Drug Shows Promise in Treating a Type of Muscular Dystrophy in Boys,4,7
story_reviews_00818,Benefits Seen In Hormone Use Early In Menopause,Benefits Seen In Hormone Use Early In Menopause,4,8
story_reviews_00819,Menopause Therapy Found Less Risky,Menopause Therapy Found Less Risky,2,4
story_reviews_00820,Is a 3-D Mammogram Better at Avoiding False Positives?,Is a 3-D Mammogram Better at Avoiding False Positives?,3,6
story_reviews_00821,"New Anti-Clotting Drug Bests Warfarin, Study Says","New Anti-Clotting Drug Bests Warfarin, Study Says",1,2
story_reviews_00822,New Melanoma Treatment Might Delay Cancer Progression,New Melanoma Treatment Might Delay Cancer Progression,3,5
story_reviews_00823,DNA markers may predict impotence after prostate cancer,DNA markers may predict impotence after prostate cancer,3,4
